,bb_height,bb_width,block_num,cell_type,conf,content,filename,img_height,img_width,level,line_num,page_num,par_num,word_num,x1,x2,y1,y2
26075,53.0,32.0,32.0,-1,67.0,5445,photo-56.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,6.0,2779.0,2811.0,1754.0,1807.0
26076,54.0,30.0,32.0,-1,92.0,5102,photo-56.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,7.0,2778.0,2808.0,1690.0,1744.0
26077,7.0,4.0,32.0,-1,92.0,-,photo-56.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,8.0,2793.0,2797.0,1662.0,1669.0
26078,60.0,34.0,32.0,-1,96.0,Email:,photo-56.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,9.0,2770.0,2804.0,1582.0,1642.0
26079,299.0,42.0,32.0,-1,56.0,mor00(l1ﬁlsil@b|gpoldcom,photo-56.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,10.0,2762.0,2804.0,1270.0,1569.0
26080,24.0,20.0,32.0,-1,82.0,au,photo-56.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,11.0,2770.0,2790.0,1244.0,1268.0
26081,7.0,3.0,32.0,-1,61.0,-,photo-56.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,12.0,2778.0,2781.0,1219.0,1226.0
26082,25.0,30.0,32.0,-1,93.0,PO,photo-56.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,13.0,2760.0,2790.0,1175.0,1200.0
26083,36.0,30.0,32.0,-1,96.0,Box,photo-56.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,14.0,2759.0,2789.0,1127.0,1163.0
26084,60.0,35.0,32.0,-1,96.0,"5510,",photo-56.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,15.0,2758.0,2793.0,1058.0,1118.0
26085,136.0,39.0,32.0,-1,86.0,Maroochydore,photo-56.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,16.0,2754.0,2793.0,911.0,1047.0
26086,55.0,33.0,32.0,-1,75.0,South-,photo-56.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,17.0,2751.0,2784.0,845.0,900.0
26087,14.0,30.0,32.0,-1,75.0,Q,photo-56.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,18.0,2753.0,2783.0,821.0,835.0
26088,52.0,30.0,32.0,-1,90.0,4558,photo-56.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,19.0,2751.0,2781.0,757.0,809.0
26089,7.0,2.0,32.0,-1,86.0,-,photo-56.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,20.0,2768.0,2770.0,732.0,739.0
26090,11.0,29.0,32.0,-1,96.0,4,photo-56.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,21.0,2750.0,2779.0,702.0,713.0
26091,46.0,36.0,32.0,-1,95.0,Page,photo-56.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,22.0,2750.0,2786.0,644.0,690.0
26092,55.0,29.0,32.0,-1,90.0,Street,photo-56.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,23.0,2749.0,2778.0,578.0,633.0
26093,60.0,32.0,32.0,-1,69.0,Xundo,photo-56.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,24.0,2745.0,2777.0,507.0,567.0
26094,45.0,32.0,32.0,-1,74.0,Pork,photo-56.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,25.0,2744.0,2776.0,450.0,495.0
26098,30.0,31.0,33.0,-1,92.0,Ph:,photo-56.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,1.0,2824.0,2855.0,1814.0,1844.0
26099,50.0,31.0,33.0,-1,96.0,4151,photo-56.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,2.0,2823.0,2854.0,1751.0,1801.0
26100,56.0,32.0,33.0,-1,95.0,4689,photo-56.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,3.0,2820.0,2852.0,1678.0,1734.0
26101,8.0,2.0,33.0,-1,83.0,-,photo-56.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,4.0,2837.0,2839.0,1652.0,1660.0
26102,38.0,30.0,33.0,-1,71.0,Fox,photo-56.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,5.0,2817.0,2847.0,1594.0,1632.0
26103,49.0,32.0,33.0,-1,95.0,4151,photo-56.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,6.0,2813.0,2845.0,1534.0,1583.0
26104,53.0,32.0,33.0,-1,92.0,4225,photo-56.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,7.0,2811.0,2843.0,1464.0,1517.0
26105,7.0,4.0,33.0,-1,80.0,=,photo-56.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,8.0,2827.0,2831.0,1438.0,1445.0
26106,60.0,34.0,33.0,-1,65.0,Email:,photo-56.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,9.0,2805.0,2839.0,1359.0,1419.0
26107,290.0,41.0,33.0,-1,37.0,bundyfish@bigpond.com.au,photo-56.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,10.0,2800.0,2841.0,1057.0,1347.0
26108,7.0,5.0,33.0,-1,89.0,-,photo-56.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,11.0,2818.0,2823.0,1031.0,1038.0
26109,26.0,30.0,33.0,-1,94.0,2A,photo-56.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,12.0,2801.0,2831.0,987.0,1013.0
26110,112.0,35.0,33.0,-1,93.0,Commercial,photo-56.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,13.0,2794.0,2829.0,865.0,977.0
26111,57.0,30.0,33.0,-1,91.0,Street,photo-56.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,14.0,2796.0,2826.0,797.0,854.0
26112,105.0,38.0,33.0,-1,89.0,Bundaberg,photo-56.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,15.0,2791.0,2829.0,682.0,787.0
26120,10.0,8.0,35.0,-1,44.0,(3,photo-56.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,1.0,2143.0,2151.0,14.0,24.0
26122,8.0,11.0,35.0,-1,41.0,F,photo-56.jpg,2448.0,3264.0,5.0,2.0,1.0,1.0,1.0,2181.0,2192.0,11.0,19.0
26124,4.0,8.0,35.0,-1,41.0,j,photo-56.jpg,2448.0,3264.0,5.0,3.0,1.0,1.0,1.0,2198.0,2206.0,12.0,16.0
26129,205.0,53.0,1.0,-1,95.0,Jubilee,photo-58.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,1.0,438.0,491.0,1798.0,2003.0
26130,334.0,48.0,1.0,-1,95.0,Distributors,photo-58.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,2.0,437.0,485.0,1445.0,1779.0
26131,87.0,57.0,1.0,-1,96.0,Pty,photo-58.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,3.0,435.0,492.0,1337.0,1424.0
26132,94.0,48.0,1.0,-1,94.0,Ltd,photo-58.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,4.0,430.0,478.0,1223.0,1317.0
26136,61.0,24.0,2.0,-1,96.0,Unit,photo-58.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,1.0,517.0,541.0,1937.0,1998.0
26137,13.0,16.0,2.0,-1,96.0,7,photo-58.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,2.0,517.0,533.0,1909.0,1922.0
26138,7.0,18.0,2.0,-1,96.0,/,photo-58.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,3.0,523.0,541.0,1890.0,1897.0
26139,27.0,23.0,2.0,-1,95.0,12,photo-58.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,4.0,518.0,541.0,1846.0,1873.0
26140,158.0,30.0,2.0,-1,96.0,Newspaper,photo-58.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,5.0,517.0,547.0,1674.0,1832.0
26141,27.0,23.0,2.0,-1,88.0,PI,photo-58.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,6.0,516.0,539.0,1635.0,1662.0
26142,210.0,29.0,2.0,-1,95.0,Maroochydore,photo-58.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,7.0,514.0,543.0,1412.0,1622.0
26143,51.0,30.0,2.0,-1,92.0,Qld,photo-58.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,8.0,511.0,541.0,1348.0,1399.0
26144,65.0,23.0,2.0,-1,96.0,4558,photo-58.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,9.0,510.0,533.0,1270.0,1335.0
26146,44.0,24.0,2.0,-1,95.0,PO,photo-58.jpg,2448.0,3264.0,5.0,2.0,1.0,1.0,1.0,561.0,585.0,1953.0,1997.0
26147,51.0,23.0,2.0,-1,95.0,Box,photo-58.jpg,2448.0,3264.0,5.0,2.0,1.0,1.0,2.0,562.0,585.0,1887.0,1938.0
26148,65.0,24.0,2.0,-1,96.0,5932,photo-58.jpg,2448.0,3264.0,5.0,2.0,1.0,1.0,3.0,561.0,585.0,1809.0,1874.0
26149,210.0,29.0,2.0,-1,96.0,Maroochydore,photo-58.jpg,2448.0,3264.0,5.0,2.0,1.0,1.0,4.0,560.0,589.0,1585.0,1795.0
26150,42.0,24.0,2.0,-1,96.0,BC,photo-58.jpg,2448.0,3264.0,5.0,2.0,1.0,1.0,5.0,558.0,582.0,1531.0,1573.0
26151,64.0,24.0,2.0,-1,96.0,4558,photo-58.jpg,2448.0,3264.0,5.0,2.0,1.0,1.0,6.0,557.0,581.0,1454.0,1518.0
26153,158.0,30.0,2.0,-1,96.0,Telephone:,photo-58.jpg,2448.0,3264.0,5.0,3.0,1.0,1.0,1.0,605.0,635.0,1840.0,1998.0
26154,30.0,22.0,2.0,-1,96.0,07,photo-58.jpg,2448.0,3264.0,5.0,3.0,1.0,1.0,2.0,605.0,627.0,1795.0,1825.0
26155,61.0,23.0,2.0,-1,96.0,5451,photo-58.jpg,2448.0,3264.0,5.0,3.0,1.0,1.0,3.0,604.0,627.0,1720.0,1781.0
26156,64.0,23.0,2.0,-1,96.0,0033,photo-58.jpg,2448.0,3264.0,5.0,3.0,1.0,1.0,4.0,603.0,626.0,1640.0,1704.0
26157,62.0,23.0,2.0,-1,96.0,Fax:,photo-58.jpg,2448.0,3264.0,5.0,3.0,1.0,1.0,5.0,602.0,625.0,1565.0,1627.0
26158,31.0,23.0,2.0,-1,96.0,07,photo-58.jpg,2448.0,3264.0,5.0,3.0,1.0,1.0,6.0,601.0,624.0,1518.0,1549.0
26159,62.0,23.0,2.0,-1,96.0,5451,photo-58.jpg,2448.0,3264.0,5.0,3.0,1.0,1.0,7.0,600.0,623.0,1444.0,1506.0
26160,65.0,25.0,2.0,-1,96.0,0249,photo-58.jpg,2448.0,3264.0,5.0,3.0,1.0,1.0,8.0,598.0,623.0,1364.0,1429.0
26164,63.0,23.0,3.0,-1,96.0,Web,photo-58.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,1.0,692.0,715.0,1933.0,1996.0
26165,63.0,23.0,3.0,-1,93.0,Site:,photo-58.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,2.0,692.0,715.0,1857.0,1920.0
26166,559.0,33.0,3.0,-1,79.0,http://www.jubileedistributors.com.au,photo-58.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,3.0,687.0,720.0,1283.0,1842.0
26168,93.0,23.0,3.0,-1,93.0,Email:,photo-58.jpg,2448.0,3264.0,5.0,2.0,1.0,1.0,1.0,735.0,758.0,1904.0,1997.0
26169,481.0,31.0,3.0,-1,90.0,sales@jubileedistributors.com.au,photo-58.jpg,2448.0,3264.0,5.0,2.0,1.0,1.0,2.0,732.0,763.0,1408.0,1889.0
26173,55.0,25.0,4.0,-1,96.0,Tax,photo-58.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,1.0,830.0,855.0,2026.0,2081.0
26174,103.0,25.0,4.0,-1,95.0,invoice,photo-58.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,2.0,830.0,855.0,1909.0,2012.0
26175,38.0,25.0,4.0,-1,96.0,To,photo-58.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,3.0,829.0,854.0,1858.0,1896.0
26183,3.0,20.0,6.0,-1,94.0,|,photo-58.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,1.0,882.0,902.0,2092.0,2095.0
26184,48.0,21.0,6.0,-1,94.0,The,photo-58.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,2.0,896.0,917.0,2034.0,2082.0
26185,67.0,21.0,6.0,-1,96.0,Pizza,photo-58.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,3.0,896.0,917.0,1956.0,2023.0
26186,63.0,28.0,6.0,-1,95.0,Shop,photo-58.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,4.0,895.0,923.0,1881.0,1944.0
26187,36.0,21.0,6.0,-1,96.0,Bli,photo-58.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,5.0,894.0,915.0,1833.0,1869.0
26188,36.0,21.0,6.0,-1,94.0,Bli,photo-58.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,6.0,894.0,915.0,1785.0,1821.0
26190,46.0,22.0,6.0,-1,96.0,328,photo-58.jpg,2448.0,3264.0,5.0,2.0,1.0,1.0,1.0,934.0,956.0,2035.0,2081.0
26191,76.0,21.0,6.0,-1,96.0,David,photo-58.jpg,2448.0,3264.0,5.0,2.0,1.0,1.0,2.0,934.0,955.0,1947.0,2023.0
26192,51.0,21.0,6.0,-1,96.0,Low,photo-58.jpg,2448.0,3264.0,5.0,2.0,1.0,1.0,3.0,934.0,955.0,1884.0,1935.0
26193,65.0,27.0,6.0,-1,91.0,"Way,",photo-58.jpg,2448.0,3264.0,5.0,2.0,1.0,1.0,4.0,933.0,960.0,1805.0,1870.0
26194,72.0,21.0,6.0,-1,95.0,River,photo-58.jpg,2448.0,3264.0,5.0,2.0,1.0,1.0,5.0,932.0,953.0,1722.0,1794.0
26195,104.0,21.0,6.0,-1,96.0,Markets,photo-58.jpg,2448.0,3264.0,5.0,2.0,1.0,1.0,6.0,931.0,952.0,1610.0,1714.0
26197,47.0,21.0,6.0,-1,75.0,BLI,photo-58.jpg,2448.0,3264.0,5.0,3.0,1.0,1.0,1.0,973.0,994.0,2034.0,2081.0
26198,48.0,21.0,6.0,-1,73.0,BLI,photo-58.jpg,2448.0,3264.0,5.0,3.0,1.0,1.0,2.0,973.0,994.0,1975.0,2023.0
26199,61.0,27.0,6.0,-1,86.0,QLD,photo-58.jpg,2448.0,3264.0,5.0,3.0,1.0,1.0,3.0,972.0,999.0,1904.0,1965.0
26200,65.0,22.0,6.0,-1,94.0,4560,photo-58.jpg,2448.0,3264.0,5.0,3.0,1.0,1.0,4.0,971.0,993.0,1830.0,1895.0
26204,167.0,32.0,7.0,-1,94.0,Description,photo-58.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,1.0,1220.0,1252.0,1674.0,1841.0
26206,126.0,43.0,7.0,-1,52.0,m'es,photo-58.jpg,2448.0,3264.0,5.0,2.0,1.0,1.0,1.0,1261.0,1304.0,1764.0,1890.0
26207,90.0,20.0,7.0,-1,96.0,VINYL,photo-58.jpg,2448.0,3264.0,5.0,2.0,1.0,1.0,2.0,1282.0,1302.0,1662.0,1752.0
26208,49.0,20.0,7.0,-1,96.0,Low,photo-58.jpg,2448.0,3264.0,5.0,2.0,1.0,1.0,3.0,1282.0,1302.0,1603.0,1652.0
26209,89.0,20.0,7.0,-1,96.0,Powder,photo-58.jpg,2448.0,3264.0,5.0,2.0,1.0,1.0,4.0,1281.0,1301.0,1503.0,1592.0
26210,50.0,19.0,7.0,-1,96.0,Med,photo-58.jpg,2448.0,3264.0,5.0,2.0,1.0,1.0,5.0,1281.0,1300.0,1443.0,1493.0
26213,80.0,20.0,7.0,-1,96.0,Gloves,photo-58.jpg,2448.0,3264.0,5.0,1.0,1.0,2.0,1.0,1337.0,1357.0,1764.0,1844.0
26214,91.0,20.0,7.0,-1,96.0,VINYL,photo-58.jpg,2448.0,3264.0,5.0,1.0,1.0,2.0,2.0,1336.0,1356.0,1662.0,1753.0
26215,50.0,20.0,7.0,-1,96.0,Low,photo-58.jpg,2448.0,3264.0,5.0,1.0,1.0,2.0,3.0,1335.0,1355.0,1603.0,1653.0
26216,89.0,20.0,7.0,-1,96.0,Powder,photo-58.jpg,2448.0,3264.0,5.0,1.0,1.0,2.0,4.0,1335.0,1355.0,1503.0,1592.0
26217,37.0,20.0,7.0,-1,96.0,XL,photo-58.jpg,2448.0,3264.0,5.0,1.0,1.0,2.0,5.0,1334.0,1354.0,1457.0,1494.0
26220,80.0,20.0,7.0,-1,96.0,Gloves,photo-58.jpg,2448.0,3264.0,5.0,1.0,1.0,3.0,1.0,1390.0,1410.0,1765.0,1845.0
26221,90.0,20.0,7.0,-1,96.0,VINYL,photo-58.jpg,2448.0,3264.0,5.0,1.0,1.0,3.0,2.0,1389.0,1409.0,1663.0,1753.0
26222,49.0,19.0,7.0,-1,96.0,Low,photo-58.jpg,2448.0,3264.0,5.0,1.0,1.0,3.0,3.0,1389.0,1408.0,1604.0,1653.0
26223,88.0,20.0,7.0,-1,95.0,Powder,photo-58.jpg,2448.0,3264.0,5.0,1.0,1.0,3.0,4.0,1388.0,1408.0,1504.0,1592.0
26224,65.0,25.0,7.0,-1,96.0,Large,photo-58.jpg,2448.0,3264.0,5.0,1.0,1.0,3.0,5.0,1388.0,1413.0,1430.0,1495.0
26227,81.0,21.0,7.0,-1,96.0,Docket,photo-58.jpg,2448.0,3264.0,5.0,1.0,1.0,4.0,1.0,1443.0,1464.0,1764.0,1845.0
26228,60.0,20.0,7.0,-1,96.0,Book,photo-58.jpg,2448.0,3264.0,5.0,1.0,1.0,4.0,2.0,1443.0,1463.0,1694.0,1754.0
26229,37.0,20.0,7.0,-1,96.0,132,photo-58.jpg,2448.0,3264.0,5.0,1.0,1.0,4.0,3.0,1442.0,1462.0,1643.0,1680.0
26230,49.0,26.0,7.0,-1,96.0,Dup,photo-58.jpg,2448.0,3264.0,5.0,1.0,1.0,4.0,4.0,1442.0,1468.0,1583.0,1632.0
26231,127.0,21.0,7.0,-1,93.0,Carbonless,photo-58.jpg,2448.0,3264.0,5.0,1.0,1.0,4.0,5.0,1441.0,1462.0,1447.0,1574.0
26232,62.0,27.0,7.0,-1,87.0,50pg.,photo-58.jpg,2448.0,3264.0,5.0,1.0,1.0,4.0,6.0,1440.0,1467.0,1374.0,1436.0
26233,44.0,19.0,7.0,-1,43.0,T/A,photo-58.jpg,2448.0,3264.0,5.0,1.0,1.0,4.0,7.0,1440.0,1459.0,1319.0,1363.0
26234,46.0,20.0,7.0,-1,43.0,way,photo-58.jpg,2448.0,3264.0,5.0,1.0,1.0,4.0,8.0,1445.0,1465.0,1270.0,1316.0
26236,79.0,26.0,7.0,-1,95.0,Singlet,photo-58.jpg,2448.0,3264.0,5.0,2.0,1.0,4.0,1.0,1497.0,1523.0,1766.0,1845.0
26237,55.0,26.0,7.0,-1,95.0,Bags,photo-58.jpg,2448.0,3264.0,5.0,2.0,1.0,4.0,2.0,1496.0,1522.0,1702.0,1757.0
26238,67.0,20.0,7.0,-1,96.0,White,photo-58.jpg,2448.0,3264.0,5.0,2.0,1.0,4.0,3.0,1495.0,1515.0,1625.0,1692.0
26239,95.0,20.0,7.0,-1,96.0,Medium,photo-58.jpg,2448.0,3264.0,5.0,2.0,1.0,4.0,4.0,1495.0,1515.0,1520.0,1615.0
26240,6.0,2.0,7.0,-1,93.0,-,photo-58.jpg,2448.0,3264.0,5.0,2.0,1.0,4.0,5.0,1507.0,1509.0,1503.0,1509.0
26241,57.0,21.0,7.0,-1,92.0,250's,photo-58.jpg,2448.0,3264.0,5.0,2.0,1.0,4.0,6.0,1494.0,1515.0,1435.0,1492.0
26244,60.0,20.0,7.0,-1,95.0,Pizza,photo-58.jpg,2448.0,3264.0,5.0,1.0,1.0,5.0,1.0,1551.0,1571.0,1786.0,1846.0
26245,46.0,20.0,7.0,-1,96.0,Box,photo-58.jpg,2448.0,3264.0,5.0,1.0,1.0,5.0,2.0,1551.0,1571.0,1731.0,1777.0
26246,78.0,20.0,7.0,-1,96.0,Brown,photo-58.jpg,2448.0,3264.0,5.0,1.0,1.0,5.0,3.0,1550.0,1570.0,1643.0,1721.0
26247,34.0,21.0,7.0,-1,96.0,"15""",photo-58.jpg,2448.0,3264.0,5.0,1.0,1.0,5.0,4.0,1549.0,1570.0,1595.0,1629.0
26248,78.0,21.0,7.0,-1,96.0,Perfect,photo-58.jpg,2448.0,3264.0,5.0,1.0,1.0,5.0,5.0,1548.0,1569.0,1505.0,1583.0
26249,45.0,20.0,7.0,-1,96.0,Bite,photo-58.jpg,2448.0,3264.0,5.0,1.0,1.0,5.0,6.0,1548.0,1568.0,1450.0,1495.0
26250,43.0,20.0,7.0,-1,96.0,50's,photo-58.jpg,2448.0,3264.0,5.0,1.0,1.0,5.0,7.0,1548.0,1568.0,1398.0,1441.0
26253,60.0,20.0,7.0,-1,96.0,Pizza,photo-58.jpg,2448.0,3264.0,5.0,1.0,1.0,6.0,1.0,1605.0,1625.0,1786.0,1846.0
26254,45.0,20.0,7.0,-1,96.0,Box,photo-58.jpg,2448.0,3264.0,5.0,1.0,1.0,6.0,2.0,1605.0,1625.0,1732.0,1777.0
26255,70.0,20.0,7.0,-1,94.0,Pillars,photo-58.jpg,2448.0,3264.0,5.0,1.0,1.0,6.0,3.0,1604.0,1624.0,1651.0,1721.0
26258,58.0,20.0,7.0,-1,96.0,Food,photo-58.jpg,2448.0,3264.0,5.0,1.0,1.0,7.0,1.0,1659.0,1679.0,1788.0,1846.0
26259,61.0,21.0,7.0,-1,72.0,Bowl,photo-58.jpg,2448.0,3264.0,5.0,1.0,1.0,7.0,2.0,1658.0,1679.0,1717.0,1778.0
26260,54.0,20.0,7.0,-1,91.0,200z,photo-58.jpg,2448.0,3264.0,5.0,1.0,1.0,7.0,3.0,1658.0,1678.0,1652.0,1706.0
26261,69.0,20.0,7.0,-1,93.0,Dome,photo-58.jpg,2448.0,3264.0,5.0,1.0,1.0,7.0,4.0,1658.0,1678.0,1574.0,1643.0
26262,36.0,20.0,7.0,-1,96.0,Lid,photo-58.jpg,2448.0,3264.0,5.0,1.0,1.0,7.0,5.0,1657.0,1677.0,1528.0,1564.0
26263,48.0,20.0,7.0,-1,96.0,Mar,photo-58.jpg,2448.0,3264.0,5.0,1.0,1.0,7.0,6.0,1657.0,1677.0,1470.0,1518.0
26264,27.0,21.0,7.0,-1,96.0,50,photo-58.jpg,2448.0,3264.0,5.0,1.0,1.0,7.0,7.0,1656.0,1677.0,1434.0,1461.0
26267,91.0,21.0,7.0,-1,94.0,Brilliant,photo-58.jpg,2448.0,3264.0,5.0,1.0,1.0,8.0,1.0,1713.0,1734.0,1755.0,1846.0
26268,56.0,19.0,7.0,-1,96.0,Auto,photo-58.jpg,2448.0,3264.0,5.0,1.0,1.0,8.0,2.0,1714.0,1733.0,1690.0,1746.0
26269,53.0,21.0,7.0,-1,96.0,Dish,photo-58.jpg,2448.0,3264.0,5.0,1.0,1.0,8.0,3.0,1712.0,1733.0,1627.0,1680.0
26270,64.0,20.0,7.0,-1,93.0,Wash,photo-58.jpg,2448.0,3264.0,5.0,1.0,1.0,8.0,4.0,1712.0,1732.0,1553.0,1617.0
26271,45.0,20.0,7.0,-1,90.0,20L,photo-58.jpg,2448.0,3264.0,5.0,1.0,1.0,8.0,5.0,1712.0,1732.0,1497.0,1542.0
26287,151.0,22.0,11.0,-1,95.0,PAYMENTS,photo-58.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,1.0,2271.0,2293.0,1969.0,2120.0
26288,57.0,21.0,11.0,-1,96.0,CAN,photo-58.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,2.0,2270.0,2291.0,1902.0,1959.0
26289,33.0,19.0,11.0,-1,95.0,BE,photo-58.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,3.0,2270.0,2289.0,1859.0,1892.0
26290,81.0,20.0,11.0,-1,96.0,MADE,photo-58.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,4.0,2269.0,2289.0,1768.0,1849.0
26291,35.0,19.0,11.0,-1,96.0,BY,photo-58.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,5.0,2269.0,2288.0,1724.0,1759.0
26292,97.0,20.0,11.0,-1,95.0,DIRECT,photo-58.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,6.0,2268.0,2288.0,1616.0,1713.0
26293,113.0,19.0,11.0,-1,96.0,DEPOSIT,photo-58.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,7.0,2268.0,2287.0,1493.0,1606.0
26294,36.0,20.0,11.0,-1,96.0,TO,photo-58.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,8.0,2267.0,2287.0,1448.0,1484.0
26295,57.0,20.0,11.0,-1,96.0,OUR,photo-58.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,9.0,2267.0,2287.0,1382.0,1439.0
26296,75.0,19.0,11.0,-1,96.0,BANK,photo-58.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,10.0,2267.0,2286.0,1298.0,1373.0
26297,131.0,20.0,11.0,-1,96.0,ACCOUNT,photo-58.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,11.0,2267.0,2287.0,1157.0,1288.0
26298,64.0,22.0,11.0,-1,96.0,(BSB:,photo-58.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,12.0,2267.0,2289.0,1083.0,1147.0
26299,94.0,20.0,11.0,-1,95.0,084-801,photo-58.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,13.0,2267.0,2287.0,978.0,1072.0
26303,58.0,19.0,12.0,-1,65.0,Acct:,photo-58.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,1.0,2308.0,2327.0,2062.0,2120.0
26304,23.0,19.0,12.0,-1,96.0,13,photo-58.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,2.0,2306.0,2325.0,2025.0,2048.0
26305,42.0,20.0,12.0,-1,85.0,816,photo-58.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,3.0,2305.0,2325.0,1970.0,2012.0
26306,65.0,23.0,12.0,-1,96.0,1245),photo-58.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,4.0,2304.0,2327.0,1891.0,1956.0
26307,37.0,20.0,12.0,-1,96.0,OR,photo-58.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,5.0,2303.0,2323.0,1844.0,1881.0
26308,35.0,19.0,12.0,-1,96.0,BY,photo-58.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,6.0,2303.0,2322.0,1799.0,1834.0
26309,62.0,20.0,12.0,-1,96.0,VISA,photo-58.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,7.0,2302.0,2322.0,1727.0,1789.0
26310,36.0,20.0,12.0,-1,95.0,OR,photo-58.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,8.0,2302.0,2322.0,1681.0,1717.0
26311,186.0,20.0,12.0,-1,95.0,MASTERCARD,photo-58.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,9.0,2301.0,2321.0,1486.0,1672.0
26312,82.0,20.0,12.0,-1,86.0,ONLY.,photo-58.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,10.0,2301.0,2321.0,1394.0,1476.0
26316,7.0,20.0,13.0,-1,94.0,I,photo-58.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,1.0,2374.0,2394.0,2115.0,2122.0
