,filename,cell_type,x1,x2,y1,y2,content,img_width,img_height,bb_width,bb_height,conf
6411,photo-71.jpg,-1.0,1299.0,1335.0,596.0,668.0,6.00,3264.0,2448.0,36.0,72.0,100
3406,photo-34.jpg,-1.0,1401.0,1438.0,596.0,694.0,$64.01,3264.0,2448.0,37.0,98.0,100
4123,photo-43.jpg,-1.0,1476.0,1509.0,596.0,673.0,3.20,3264.0,2448.0,33.0,77.0,100
4984,photo-55.jpg,-1.0,1074.0,1108.0,595.0,664.0,h,3264.0,2448.0,34.0,69.0,100
1322,photo-11.jpg,-1.0,1100.0,1113.0,595.0,809.0,nasa n am,3264.0,2448.0,13.0,214.0,100
3408,photo-34.jpg,-1.0,1313.0,1349.0,595.0,697.0,$30.00,3264.0,2448.0,36.0,102.0,100
6404,photo-71.jpg,-1.0,1349.0,1385.0,595.0,666.0,3.75,3264.0,2448.0,36.0,71.0,100
4125,photo-43.jpg,-1.0,1437.0,1468.0,595.0,651.0,P51,3264.0,2448.0,31.0,56.0,100
5153,photo-56.jpg,-1.0,1252.0,1284.0,594.0,660.0,0.00,3264.0,2448.0,32.0,66.0,100
3407,photo-34.jpg,-1.0,1357.0,1394.0,594.0,696.0,$28.00,3264.0,2448.0,37.0,102.0,100
4122,photo-43.jpg,-1.0,1517.0,1547.0,594.0,649.0,.90,3264.0,2448.0,30.0,55.0,100
201,photo-100.jpg,-1.0,1260.0,1273.0,593.0,624.0,Pa,3264.0,2448.0,13.0,31.0,100
5146,photo-56.jpg,-1.0,1298.0,1330.0,593.0,658.0,0.00,3264.0,2448.0,32.0,65.0,100
1520,photo-111.jpg,-1.0,1406.0,1422.0,593.0,631.0,_A,3264.0,2448.0,16.0,38.0,100
7720,photo-92.jpg,-1.0,1256.0,1266.0,592.0,602.0,:,3264.0,2448.0,10.0,10.0,100
4959,photo-53.jpg,-1.0,1075.0,1109.0,591.0,656.0,0.00,3264.0,2448.0,34.0,65.0,100
3309,photo-32.jpg,-1.0,1261.0,1297.0,591.0,675.0,$3.15,3264.0,2448.0,36.0,84.0,100
5131,photo-56.jpg,-1.0,1343.0,1375.0,591.0,657.0,0.00,3264.0,2448.0,32.0,66.0,100
3405,photo-34.jpg,-1.0,1446.0,1483.0,591.0,693.0,$20.00,3264.0,2448.0,37.0,102.0,100
4957,photo-53.jpg,-1.0,1121.0,1154.0,590.0,654.0,0.00,3264.0,2448.0,33.0,64.0,100
3404,photo-34.jpg,-1.0,1491.0,1527.0,590.0,691.0,$56.00,3264.0,2448.0,36.0,101.0,100
4706,photo-51.jpg,-1.0,1096.0,1129.0,589.0,661.0,GOD,3264.0,2448.0,33.0,72.0,100
4701,photo-51.jpg,-1.0,1144.0,1177.0,589.0,660.0,aX,3264.0,2448.0,33.0,71.0,100
3464,photo-35.jpg,-1.0,1173.0,1209.0,589.0,689.0,$30.00,3264.0,2448.0,36.0,100.0,100
5111,photo-56.jpg,-1.0,1389.0,1421.0,589.0,654.0,0.00,3264.0,2448.0,32.0,65.0,100
3403,photo-34.jpg,-1.0,1535.0,1571.0,589.0,690.0,$32.00,3264.0,2448.0,36.0,101.0,100
1446,photo-110.jpg,-1.0,1126.0,1155.0,588.0,668.0,51.00,3264.0,2448.0,29.0,80.0,100
4954,photo-53.jpg,-1.0,1166.0,1199.0,588.0,653.0,0.00,3264.0,2448.0,33.0,65.0,100
3463,photo-35.jpg,-1.0,1217.0,1252.0,588.0,687.0,$56.50,3264.0,2448.0,35.0,99.0,100
1529,photo-111.jpg,-1.0,1371.0,1399.0,588.0,695.0,3.19 --,3264.0,2448.0,28.0,107.0,100
1447,photo-110.jpg,-1.0,1162.0,1191.0,587.0,652.0,6.50,3264.0,2448.0,29.0,65.0,100
1442,photo-110.jpg,-1.0,1198.0,1226.0,587.0,668.0,61.25,3264.0,2448.0,28.0,81.0,100
4951,photo-53.jpg,-1.0,1211.0,1244.0,587.0,652.0,0.00,3264.0,2448.0,33.0,65.0,100
1438,photo-110.jpg,-1.0,1233.0,1262.0,587.0,667.0,22.95,3264.0,2448.0,29.0,80.0,100
5113,photo-56.jpg,-1.0,1435.0,1467.0,587.0,653.0,0.00,3264.0,2448.0,32.0,66.0,100
6928,photo-77.jpg,-1.0,1189.0,1225.0,586.0,659.0,6.00,3264.0,2448.0,36.0,73.0,100
4933,photo-53.jpg,-1.0,1256.0,1288.0,586.0,651.0,8.46,3264.0,2448.0,32.0,65.0,100
4928,photo-53.jpg,-1.0,1301.0,1333.0,586.0,650.0,8.98,3264.0,2448.0,32.0,64.0,100
1428,photo-110.jpg,-1.0,1304.0,1333.0,586.0,667.0,73.16,3264.0,2448.0,29.0,81.0,100
3871,photo-40.jpg,-1.0,1336.0,1368.0,586.0,685.0,10.84,3264.0,2448.0,32.0,99.0,100
1411,photo-110.jpg,-1.0,1340.0,1368.0,586.0,666.0,10.25,3264.0,2448.0,28.0,80.0,100
5107,photo-56.jpg,-1.0,1480.0,1512.0,586.0,651.0,0.00,3264.0,2448.0,32.0,65.0,100
6916,photo-77.jpg,-1.0,1240.0,1275.0,585.0,658.0,4.69,3264.0,2448.0,35.0,73.0,100
1407,photo-110.jpg,-1.0,1375.0,1404.0,585.0,666.0,93.00,3264.0,2448.0,29.0,81.0,100
3870,photo-40.jpg,-1.0,1378.0,1409.0,585.0,686.0,20.44,3264.0,2448.0,31.0,101.0,100
1404,photo-110.jpg,-1.0,1411.0,1440.0,585.0,650.0,6.38,3264.0,2448.0,29.0,65.0,100
1375,photo-110.jpg,-1.0,1446.0,1475.0,585.0,649.0,6.38,3264.0,2448.0,29.0,64.0,100
3869,photo-40.jpg,-1.0,1419.0,1452.0,584.0,666.0,2.46,3264.0,2448.0,33.0,82.0,100
3868,photo-40.jpg,-1.0,1461.0,1494.0,584.0,641.0,.98,3264.0,2448.0,33.0,57.0,100
1366,photo-110.jpg,-1.0,1518.0,1547.0,584.0,680.0,366.85,3264.0,2448.0,29.0,96.0,100
3310,photo-32.jpg,-1.0,1216.0,1252.0,583.0,685.0,$55.00,3264.0,2448.0,36.0,102.0,100
4925,photo-53.jpg,-1.0,1346.0,1379.0,583.0,665.0,69.60,3264.0,2448.0,33.0,82.0,100
4921,photo-53.jpg,-1.0,1392.0,1425.0,583.0,648.0,0.00,3264.0,2448.0,33.0,65.0,100
3866,photo-40.jpg,-1.0,1503.0,1536.0,583.0,683.0,10.29,3264.0,2448.0,33.0,100.0,100
5098,photo-56.jpg,-1.0,1526.0,1558.0,583.0,649.0,0.00,3264.0,2448.0,32.0,66.0,100
3865,photo-40.jpg,-1.0,1545.0,1578.0,583.0,682.0,10.47,3264.0,2448.0,33.0,99.0,100
1364,photo-110.jpg,-1.0,1553.0,1581.0,583.0,664.0,35.20,3264.0,2448.0,28.0,81.0,100
4874,photo-53.jpg,-1.0,1437.0,1470.0,582.0,646.0,0.00,3264.0,2448.0,33.0,64.0,100
5089,photo-56.jpg,-1.0,1572.0,1604.0,582.0,647.0,0.00,3264.0,2448.0,32.0,65.0,100
3308,photo-32.jpg,-1.0,1307.0,1344.0,581.0,683.0,$26.00,3264.0,2448.0,37.0,102.0,100
4056,photo-42.jpg,-1.0,1333.0,1364.0,580.0,602.0,3,3264.0,2448.0,31.0,22.0,100
3307,photo-32.jpg,-1.0,1352.0,1388.0,580.0,682.0,$32.00,3264.0,2448.0,36.0,102.0,100
4314,photo-46.jpg,-1.0,1469.0,1500.0,580.0,618.0,0.,3264.0,2448.0,31.0,38.0,100
4871,photo-53.jpg,-1.0,1482.0,1515.0,580.0,643.0,1.80,3264.0,2448.0,33.0,63.0,100
4875,photo-53.jpg,-1.0,1528.0,1560.0,579.0,644.0,0.00,3264.0,2448.0,32.0,65.0,100
4313,photo-46.jpg,-1.0,1551.0,1582.0,579.0,617.0,9.,3264.0,2448.0,31.0,38.0,100
5076,photo-56.jpg,-1.0,1618.0,1650.0,579.0,645.0,0.00,3264.0,2448.0,32.0,66.0,100
4055,photo-42.jpg,-1.0,1373.0,1406.0,578.0,620.0,17,3264.0,2448.0,33.0,42.0,100
1775,photo-113.jpg,-1.0,1457.0,1490.0,578.0,690.0,3.19 ~,3264.0,2448.0,33.0,112.0,100
7361,photo-83.jpg,-1.0,1473.0,1512.0,578.0,596.0,1,3264.0,2448.0,39.0,18.0,100
4866,photo-53.jpg,-1.0,1573.0,1605.0,578.0,642.0,0.00,3264.0,2448.0,32.0,64.0,100
4310,photo-46.jpg,-1.0,1633.0,1663.0,577.0,616.0,Q.,3264.0,2448.0,30.0,39.0,100
5059,photo-56.jpg,-1.0,1664.0,1696.0,577.0,643.0,0.00,3264.0,2448.0,32.0,66.0,100
4855,photo-53.jpg,-1.0,1618.0,1651.0,576.0,641.0,0.00,3264.0,2448.0,33.0,65.0,100
5050,photo-56.jpg,-1.0,1710.0,1743.0,576.0,641.0,0.00,3264.0,2448.0,33.0,65.0,100
4852,photo-53.jpg,-1.0,1664.0,1696.0,575.0,640.0,0.00,3264.0,2448.0,32.0,65.0,100
3253,photo-31.jpg,-1.0,1193.0,1231.0,574.0,681.0,$22.00,3264.0,2448.0,38.0,107.0,100
4849,photo-53.jpg,-1.0,1710.0,1742.0,574.0,638.0,3.72,3264.0,2448.0,32.0,64.0,100
3252,photo-31.jpg,-1.0,1238.0,1277.0,573.0,679.0,$52.00,3264.0,2448.0,39.0,106.0,100
4845,photo-53.jpg,-1.0,1756.0,1788.0,573.0,637.0,0.00,3264.0,2448.0,32.0,64.0,100
5043,photo-56.jpg,-1.0,1758.0,1790.0,573.0,639.0,0.00,3264.0,2448.0,32.0,66.0,100
4049,photo-42.jpg,-1.0,1539.0,1571.0,572.0,595.0,0,3264.0,2448.0,32.0,23.0,100
3251,photo-31.jpg,-1.0,1285.0,1322.0,571.0,678.0,$32.00,3264.0,2448.0,37.0,107.0,100
1765,photo-113.jpg,-1.0,1392.0,1456.0,571.0,816.0,a raw _ ~,3264.0,2448.0,64.0,245.0,100
1772,photo-113.jpg,-1.0,1477.0,1524.0,571.0,690.0,4.55 ~~,3264.0,2448.0,47.0,119.0,100
1750,photo-113.jpg,-1.0,1531.0,1594.0,571.0,828.0,resco g ~,3264.0,2448.0,63.0,257.0,100
5038,photo-56.jpg,-1.0,1804.0,1837.0,571.0,638.0,0.00,3264.0,2448.0,33.0,67.0,100
7043,photo-78.jpg,-1.0,1128.0,1164.0,570.0,643.0,3.00,3264.0,2448.0,36.0,73.0,100
6201,photo-7.jpg,-1.0,1222.0,1250.0,570.0,633.0,0.00,3264.0,2448.0,28.0,63.0,100
4841,photo-53.jpg,-1.0,1802.0,1834.0,570.0,635.0,0.00,3264.0,2448.0,32.0,65.0,100
8129,photo-97.jpg,-1.0,1124.0,1152.0,569.0,591.0,2,3264.0,2448.0,28.0,22.0,100
3250,photo-31.jpg,-1.0,1330.0,1368.0,569.0,675.0,$30.00,3264.0,2448.0,38.0,106.0,100
4838,photo-53.jpg,-1.0,1848.0,1880.0,569.0,634.0,0.00,3264.0,2448.0,32.0,65.0,100
5857,photo-65.jpg,-1.0,1322.0,1357.0,568.0,647.0,$0.45,3264.0,2448.0,35.0,79.0,100
3249,photo-31.jpg,-1.0,1375.0,1413.0,568.0,674.0,$14.00,3264.0,2448.0,38.0,106.0,100
5856,photo-65.jpg,-1.0,1381.0,1416.0,568.0,647.0,$1.35,3264.0,2448.0,35.0,79.0,100
5855,photo-65.jpg,-1.0,1440.0,1474.0,568.0,647.0,$0.72,3264.0,2448.0,34.0,79.0,100
3956,photo-41.jpg,-1.0,1491.0,1520.0,568.0,591.0,9,3264.0,2448.0,29.0,23.0,100
5854,photo-65.jpg,-1.0,1498.0,1532.0,568.0,648.0,§2.4%,3264.0,2448.0,34.0,80.0,100
5017,photo-56.jpg,-1.0,1851.0,1884.0,568.0,634.0,0.00,3264.0,2448.0,33.0,66.0,100
5858,photo-65.jpg,-1.0,1263.0,1298.0,567.0,646.0,$1.35,3264.0,2448.0,35.0,79.0,100
4152,photo-44.jpg,-1.0,1310.0,1342.0,567.0,590.0,3,3264.0,2448.0,32.0,23.0,100
5853,photo-65.jpg,-1.0,1557.0,1591.0,567.0,648.0,$9.94,3264.0,2448.0,34.0,81.0,100
5852,photo-65.jpg,-1.0,1615.0,1649.0,567.0,648.0,$7.70,3264.0,2448.0,34.0,81.0,100
4835,photo-53.jpg,-1.0,1894.0,1926.0,567.0,632.0,2.26,3264.0,2448.0,32.0,65.0,100
6189,photo-7.jpg,-1.0,1254.0,1287.0,566.0,630.0,0.00,3264.0,2448.0,33.0,64.0,100
3248,photo-31.jpg,-1.0,1421.0,1460.0,566.0,671.0,$24.00,3264.0,2448.0,39.0,105.0,100
4148,photo-44.jpg,-1.0,1478.0,1510.0,566.0,589.0,0,3264.0,2448.0,32.0,23.0,100
1556,photo-111.jpg,-1.0,1270.0,1291.0,565.0,632.0,_+,3264.0,2448.0,21.0,67.0,100
3952,photo-41.jpg,-1.0,1572.0,1601.0,565.0,588.0,0,3264.0,2448.0,29.0,23.0,100
4805,photo-53.jpg,-1.0,1940.0,1972.0,565.0,631.0,4.80,3264.0,2448.0,32.0,66.0,100
6188,photo-7.jpg,-1.0,1292.0,1323.0,564.0,627.0,0.00,3264.0,2448.0,31.0,63.0,100
3247,photo-31.jpg,-1.0,1468.0,1505.0,564.0,669.0,$26.00,3264.0,2448.0,37.0,105.0,100
709,photo-104.jpg,-1.0,1099.0,1127.0,563.0,641.0,17.00,3264.0,2448.0,28.0,78.0,100
4054,photo-42.jpg,-1.0,1389.0,1404.0,563.0,578.0,2,3264.0,2448.0,15.0,15.0,100
3246,photo-31.jpg,-1.0,1514.0,1552.0,563.0,667.0,$32.00,3264.0,2448.0,38.0,104.0,100
706,photo-104.jpg,-1.0,1134.0,1161.0,562.0,654.0,153.00,3264.0,2448.0,27.0,92.0,100
858,photo-105.jpg,-1.0,1138.0,1167.0,562.0,660.0,17.000,3264.0,2448.0,29.0,98.0,100
856,photo-105.jpg,-1.0,1175.0,1203.0,562.0,660.0,12.250,3264.0,2448.0,28.0,98.0,100
6187,photo-7.jpg,-1.0,1328.0,1361.0,562.0,624.0,0.00,3264.0,2448.0,33.0,62.0,100
1083,photo-107.jpg,-1.0,1079.0,1109.0,561.0,659.0,42.750,3264.0,2448.0,30.0,98.0,100
846,photo-105.jpg,-1.0,1211.0,1239.0,561.0,659.0,12.000,3264.0,2448.0,28.0,98.0,100
3160,photo-30.jpg,-1.0,1229.0,1265.0,561.0,662.0,$13.00,3264.0,2448.0,36.0,101.0,100
1184,photo-108.jpg,-1.0,1025.0,1055.0,560.0,639.0,76.50,3264.0,2448.0,30.0,79.0,100
1082,photo-107.jpg,-1.0,1116.0,1146.0,560.0,659.0,10.500,3264.0,2448.0,30.0,99.0,100
710,photo-104.jpg,-1.0,1167.0,1195.0,560.0,623.0,6.50,3264.0,2448.0,28.0,63.0,100
834,photo-105.jpg,-1.0,1247.0,1276.0,560.0,659.0,22.950,3264.0,2448.0,29.0,99.0,100
3245,photo-31.jpg,-1.0,1560.0,1597.0,560.0,666.0,$12.00,3264.0,2448.0,37.0,106.0,100
1183,photo-108.jpg,-1.0,1061.0,1089.0,559.0,623.0,8.95,3264.0,2448.0,28.0,64.0,100
1078,photo-107.jpg,-1.0,1152.0,1183.0,559.0,658.0,412.250,3264.0,2448.0,31.0,99.0,100
704,photo-104.jpg,-1.0,1202.0,1230.0,559.0,637.0,98.00,3264.0,2448.0,28.0,78.0,100
3159,photo-30.jpg,-1.0,1274.0,1308.0,559.0,660.0,$38.00,3264.0,2448.0,34.0,101.0,100
724,photo-105.jpg,-1.0,1283.0,1312.0,559.0,658.0,18.290,3264.0,2448.0,29.0,99.0,100
3158,photo-30.jpg,-1.0,1318.0,1353.0,559.0,659.0,$26.00,3264.0,2448.0,35.0,100.0,100
824,photo-105.jpg,-1.0,1319.0,1348.0,559.0,642.0,9.950,3264.0,2448.0,29.0,83.0,100
6186,photo-7.jpg,-1.0,1366.0,1399.0,559.0,636.0,11.00,3264.0,2448.0,33.0,77.0,100
966,photo-106.jpg,-1.0,1043.0,1072.0,558.0,649.0,178.50,3264.0,2448.0,29.0,91.0,100
1172,photo-108.jpg,-1.0,1096.0,1125.0,558.0,637.0,73.50,3264.0,2448.0,29.0,79.0,100
1066,photo-107.jpg,-1.0,1189.0,1219.0,558.0,656.0,13.750,3264.0,2448.0,30.0,98.0,100
702,photo-104.jpg,-1.0,1236.0,1265.0,558.0,621.0,9.75,3264.0,2448.0,29.0,63.0,100
816,photo-105.jpg,-1.0,1356.0,1385.0,558.0,641.0,6.200,3264.0,2448.0,29.0,83.0,100
808,photo-105.jpg,-1.0,1393.0,1421.0,558.0,640.0,3.190,3264.0,2448.0,28.0,82.0,100
8148,photo-97.jpg,-1.0,1003.0,1031.0,557.0,609.0,14.,3264.0,2448.0,28.0,52.0,100
965,photo-106.jpg,-1.0,1077.0,1105.0,557.0,633.0,69.60,3264.0,2448.0,28.0,76.0,100
1169,photo-108.jpg,-1.0,1131.0,1161.0,557.0,637.0,20.50,3264.0,2448.0,30.0,80.0,100
688,photo-104.jpg,-1.0,1271.0,1300.0,557.0,620.0,7.50,3264.0,2448.0,29.0,63.0,100
3157,photo-30.jpg,-1.0,1363.0,1398.0,557.0,658.0,$33.00,3264.0,2448.0,35.0,101.0,100
793,photo-105.jpg,-1.0,1429.0,1458.0,557.0,640.0,3.190,3264.0,2448.0,29.0,83.0,100
1303,photo-109.jpg,-1.0,1088.0,1117.0,556.0,653.0,12.750,3264.0,2448.0,29.0,97.0,100
962,photo-106.jpg,-1.0,1110.0,1138.0,556.0,632.0,31.50,3264.0,2448.0,28.0,76.0,100
1299,photo-109.jpg,-1.0,1125.0,1153.0,556.0,637.0,2.900,3264.0,2448.0,28.0,81.0,100
1162,photo-108.jpg,-1.0,1165.0,1195.0,556.0,636.0,25.20,3264.0,2448.0,30.0,80.0,100
1062,photo-107.jpg,-1.0,1225.0,1255.0,556.0,655.0,10.250,3264.0,2448.0,30.0,99.0,100
1046,photo-107.jpg,-1.0,1262.0,1292.0,556.0,654.0,12.600,3264.0,2448.0,30.0,98.0,100
3156,photo-30.jpg,-1.0,1408.0,1443.0,556.0,657.0,$29.50,3264.0,2448.0,35.0,101.0,100
786,photo-105.jpg,-1.0,1466.0,1495.0,556.0,639.0,3.190,3264.0,2448.0,29.0,83.0,100
2264,photo-2.jpg,-1.0,985.0,1007.0,555.0,675.0,th .>. 0,3264.0,2448.0,22.0,120.0,100
8519,photo-98.jpg,-1.0,1049.0,1076.0,555.0,593.0,62,3264.0,2448.0,27.0,38.0,100
955,photo-106.jpg,-1.0,1144.0,1172.0,555.0,616.0,8.95,3264.0,2448.0,28.0,61.0,100
1292,photo-109.jpg,-1.0,1161.0,1189.0,555.0,652.0,10.500,3264.0,2448.0,28.0,97.0,100
1043,photo-107.jpg,-1.0,1299.0,1329.0,555.0,653.0,12.500,3264.0,2448.0,30.0,98.0,100
686,photo-104.jpg,-1.0,1306.0,1335.0,555.0,634.0,21.45,3264.0,2448.0,29.0,79.0,100
3960,photo-41.jpg,-1.0,1410.0,1441.0,555.0,591.0,"0 ,",3264.0,2448.0,31.0,36.0,100
3155,photo-30.jpg,-1.0,1453.0,1487.0,555.0,656.0,$20.00,3264.0,2448.0,34.0,101.0,100
783,photo-105.jpg,-1.0,1502.0,1531.0,555.0,654.0,15.950,3264.0,2448.0,29.0,99.0,100
8516,photo-98.jpg,-1.0,1089.0,1117.0,554.0,611.0,215,3264.0,2448.0,28.0,57.0,100
8513,photo-98.jpg,-1.0,1130.0,1157.0,554.0,592.0,11,3264.0,2448.0,27.0,38.0,100
1280,photo-109.jpg,-1.0,1197.0,1226.0,554.0,636.0,8.950,3264.0,2448.0,29.0,82.0,100
1277,photo-109.jpg,-1.0,1232.0,1261.0,554.0,651.0,12.250,3264.0,2448.0,29.0,97.0,100
1028,photo-107.jpg,-1.0,1336.0,1365.0,554.0,636.0,3.190,3264.0,2448.0,29.0,82.0,100
666,photo-104.jpg,-1.0,1340.0,1369.0,554.0,633.0,73.16,3264.0,2448.0,29.0,79.0,100
3957,photo-41.jpg,-1.0,1450.0,1481.0,554.0,590.0,6 .,3264.0,2448.0,31.0,36.0,100
769,photo-105.jpg,-1.0,1539.0,1568.0,554.0,654.0,17.600,3264.0,2448.0,29.0,100.0,100
765,photo-105.jpg,-1.0,1576.0,1605.0,554.0,637.0,2.500,3264.0,2448.0,29.0,83.0,100
8509,photo-98.jpg,-1.0,1170.0,1198.0,553.0,591.0,14,3264.0,2448.0,28.0,38.0,100
952,photo-106.jpg,-1.0,1176.0,1204.0,553.0,630.0,85.75,3264.0,2448.0,28.0,77.0,100
1273,photo-109.jpg,-1.0,1268.0,1297.0,553.0,651.0,18.290,3264.0,2448.0,29.0,98.0,100
1123,photo-108.jpg,-1.0,1271.0,1300.0,553.0,632.0,15.95,3264.0,2448.0,29.0,79.0,100
1254,photo-109.jpg,-1.0,1304.0,1333.0,553.0,650.0,10.950,3264.0,2448.0,29.0,97.0,100
1245,photo-109.jpg,-1.0,1341.0,1369.0,553.0,649.0,12.600,3264.0,2448.0,28.0,96.0,100
1003,photo-107.jpg,-1.0,1373.0,1403.0,553.0,635.0,3.190,3264.0,2448.0,30.0,82.0,100
3154,photo-30.jpg,-1.0,1498.0,1534.0,553.0,655.0,$28.00,3264.0,2448.0,36.0,102.0,100
3954,photo-41.jpg,-1.0,1506.0,1521.0,553.0,566.0,+,3264.0,2448.0,15.0,13.0,100
745,photo-105.jpg,-1.0,1613.0,1642.0,553.0,652.0,28.950,3264.0,2448.0,29.0,99.0,100
940,photo-106.jpg,-1.0,1210.0,1238.0,552.0,629.0,36.58,3264.0,2448.0,28.0,77.0,100
8505,photo-98.jpg,-1.0,1211.0,1238.0,552.0,573.0,3,3264.0,2448.0,27.0,21.0,100
8500,photo-98.jpg,-1.0,1251.0,1279.0,552.0,607.0,taz,3264.0,2448.0,28.0,55.0,100
1118,photo-108.jpg,-1.0,1307.0,1337.0,552.0,648.0,861.30,3264.0,2448.0,30.0,96.0,100
664,photo-104.jpg,-1.0,1375.0,1404.0,552.0,631.0,10.25,3264.0,2448.0,29.0,79.0,100
1235,photo-109.jpg,-1.0,1377.0,1406.0,552.0,633.0,3.190,3264.0,2448.0,29.0,81.0,100
999,photo-107.jpg,-1.0,1409.0,1439.0,552.0,635.0,3.190,3264.0,2448.0,30.0,83.0,100
3153,photo-30.jpg,-1.0,1544.0,1579.0,552.0,654.0,$26.00,3264.0,2448.0,35.0,102.0,100
3951,photo-41.jpg,-1.0,1586.0,1601.0,552.0,564.0,is,3264.0,2448.0,15.0,12.0,100
740,photo-105.jpg,-1.0,1649.0,1679.0,552.0,651.0,20.950,3264.0,2448.0,30.0,99.0,100
937,photo-106.jpg,-1.0,1243.0,1271.0,551.0,628.0,32.85,3264.0,2448.0,28.0,77.0,100
8495,photo-98.jpg,-1.0,1292.0,1320.0,551.0,589.0,33,3264.0,2448.0,28.0,38.0,100
1116,photo-108.jpg,-1.0,1342.0,1371.0,551.0,632.0,41.90,3264.0,2448.0,29.0,81.0,100
661,photo-104.jpg,-1.0,1409.0,1438.0,551.0,614.0,7.20,3264.0,2448.0,29.0,63.0,100
1227,photo-109.jpg,-1.0,1413.0,1442.0,551.0,633.0,3.190,3264.0,2448.0,29.0,82.0,100
1398,photo-110.jpg,-1.0,1437.0,1460.0,551.0,582.0,"t""",3264.0,2448.0,23.0,31.0,100
1222,photo-109.jpg,-1.0,1448.0,1477.0,551.0,633.0,3.190,3264.0,2448.0,29.0,82.0,100
1373,photo-110.jpg,-1.0,1475.0,1511.0,551.0,649.0,"6.38 /""",3264.0,2448.0,36.0,98.0,100
7620,photo-9.jpg,-1.0,1145.0,1177.0,550.0,615.0,0.00,3264.0,2448.0,32.0,65.0,100
926,photo-106.jpg,-1.0,1277.0,1305.0,550.0,626.0,12.60,3264.0,2448.0,28.0,76.0,100
991,photo-107.jpg,-1.0,1446.0,1476.0,550.0,649.0,11.990,3264.0,2448.0,30.0,99.0,100
1539,photo-111.jpg,-1.0,1456.0,1501.0,550.0,708.0,22.33 S/,3264.0,2448.0,45.0,158.0,100
1219,photo-109.jpg,-1.0,1485.0,1514.0,550.0,648.0,15.950,3264.0,2448.0,29.0,98.0,100
3152,photo-30.jpg,-1.0,1590.0,1624.0,550.0,652.0,$18.00,3264.0,2448.0,34.0,102.0,100
3038,photo-28.jpg,-1.0,1208.0,1213.0,549.0,608.0,Loo,3264.0,2448.0,5.0,59.0,100
924,photo-106.jpg,-1.0,1311.0,1338.0,549.0,611.0,6.38,3264.0,2448.0,27.0,62.0,100
3764,photo-39.jpg,-1.0,1343.0,1374.0,549.0,572.0,0,3264.0,2448.0,31.0,23.0,100
1405,photo-110.jpg,-1.0,1407.0,1435.0,549.0,584.0,W,3264.0,2448.0,28.0,35.0,100
8482,photo-98.jpg,-1.0,1414.0,1442.0,549.0,588.0,18,3264.0,2448.0,28.0,39.0,100
643,photo-104.jpg,-1.0,1444.0,1473.0,549.0,628.0,13.50,3264.0,2448.0,29.0,79.0,100
8444,photo-98.jpg,-1.0,1455.0,1483.0,549.0,588.0,26,3264.0,2448.0,28.0,39.0,100
641,photo-104.jpg,-1.0,1479.0,1509.0,549.0,627.0,29.48,3264.0,2448.0,30.0,78.0,100
990,photo-107.jpg,-1.0,1483.0,1513.0,549.0,648.0,15.950,3264.0,2448.0,30.0,99.0,100
3151,photo-30.jpg,-1.0,1635.0,1671.0,549.0,650.0,$32.00,3264.0,2448.0,36.0,101.0,100
7619,photo-9.jpg,-1.0,1184.0,1216.0,548.0,614.0,0.00,3264.0,2448.0,32.0,66.0,100
901,photo-106.jpg,-1.0,1344.0,1372.0,548.0,610.0,3.19,3264.0,2448.0,28.0,62.0,100
7618,photo-9.jpg,-1.0,1221.0,1255.0,547.0,612.0,0.00,3264.0,2448.0,34.0,65.0,100
3761,photo-39.jpg,-1.0,1424.0,1456.0,547.0,570.0,0,3264.0,2448.0,32.0,23.0,100
7617,photo-9.jpg,-1.0,1260.0,1293.0,546.0,610.0,4.07,3264.0,2448.0,33.0,64.0,100
893,photo-106.jpg,-1.0,1377.0,1405.0,546.0,623.0,19.14,3264.0,2448.0,28.0,77.0,100
892,photo-106.jpg,-1.0,1411.0,1439.0,546.0,637.0,765.60,3264.0,2448.0,28.0,91.0,100
3759,photo-39.jpg,-1.0,1466.0,1496.0,546.0,569.0,0,3264.0,2448.0,30.0,23.0,100
630,photo-104.jpg,-1.0,1514.0,1543.0,546.0,625.0,19.14,3264.0,2448.0,29.0,79.0,100
628,photo-104.jpg,-1.0,1549.0,1579.0,546.0,640.0,765.60,3264.0,2448.0,30.0,94.0,100
4771,photo-52.jpg,-1.0,1073.0,1108.0,545.0,618.0,D00,3264.0,2448.0,35.0,73.0,100
7616,photo-9.jpg,-1.0,1299.0,1332.0,545.0,609.0,4.07,3264.0,2448.0,33.0,64.0,100
5366,photo-59.jpg,-1.0,1409.0,1423.0,545.0,585.0,---,3264.0,2448.0,14.0,40.0,100
1872,photo-13.jpg,-1.0,1106.0,1108.0,544.0,644.0,e,3264.0,2448.0,2.0,100.0,100
3376,photo-33.jpg,-1.0,1243.0,1280.0,544.0,644.0,$60.00,3264.0,2448.0,37.0,100.0,100
4068,photo-42.jpg,-1.0,1305.0,1309.0,544.0,639.0,y,3264.0,2448.0,4.0,95.0,100
1541,photo-111.jpg,-1.0,1357.0,1392.0,544.0,585.0,SP,3264.0,2448.0,35.0,41.0,100
607,photo-104.jpg,-1.0,1585.0,1614.0,544.0,623.0,17.60,3264.0,2448.0,29.0,79.0,100
8422,photo-98.jpg,-1.0,1789.0,1818.0,544.0,601.0,157,3264.0,2448.0,29.0,57.0,100
